dirty/88.png,-1.071441650390625,179.73213958740234,294.9285583496094,293.73213958740234,misplaced_items
dirty/88.png,149.92855834960938,75.73213958740234,259.9285583496094,203.73213958740234,misplaced_items
dirty/77.png,14.928558349609375,105.73213958740234,125.92855834960938,157.73213958740234,dishes
dirty/77.png,294.9285583496094,265.73213958740234,200.92855834960938,154.73213958740234,dishes
dirty/77.png,126.92855834960938,116.73213958740234,198.92855834960938,233.73213958740234,dishes
dirty/63.png,65.92855834960938,90.73213958740234,107.92855834960938,130.73213958740234,misplaced_items
dirty/63.png,85.92855834960938,163.73213958740234,160.92855834960938,244.73213958740234,garbage
dirty/63.png,160.92855834960938,176.73213958740234,234.92855834960938,260.73213958740234,misplaced_items
dirty/63.png,2.928558349609375,252.73213958740234,233.92855834960938,295.73213958740234,clothes
dirty/63.png,114.92855834960938,99.73213958740234,232.92855834960938,152.73213958740234,misplaced_items
dirty/62.png,238.92855834960938,292.73213958740234,4.928558349609375,182.73213958740234,clothes
dirty/62.png,239.92855834960938,149.73213958740234,296.9285583496094,284.73213958740234,clothes
dirty/62.png,108.92855834960938,43.732139587402344,222.92855834960938,139.73213958740234,clothes
dirty/62.png,156.92855834960938,3.7321395874023438,249.92855834960938,39.732139587402344,misplaced_items
dirty/76.png,198.92855834960938,165.73213958740234,288.9285583496094,230.73213958740234,clothes
dirty/76.png,1.928558349609375,215.73213958740234,96.92855834960938,292.73213958740234,clothes
dirty/76.png,205.92855834960938,137.73213958740234,67.92855834960938,198.73213958740234,misplaced_items
dirty/76.png,88.92855834960938,104.73213958740234,221.92855834960938,132.73213958740234,misplaced_items
dirty/89.png,201.92855834960938,92.73213958740234,296.9285583496094,289.73213958740234,clothes
dirty/89.png,201.92855834960938,224.73213958740234,52.928558349609375,295.73213958740234,misplaced_items
dirty/89.png,16.928558349609375,188.73213958740234,237.92855834960938,89.73213958740234,misplaced_items
dirty/89.png,84.92855834960938,201.73213958740234,142.92855834960938,235.73213958740234,full_garbage
dirty/60.png,77.92855834960938,176.73213958740234,145.92855834960938,222.73213958740234,misplaced_items
dirty/60.png,231.92855834960938,208.73213958740234,296.9285583496094,260.73213958740234,misplaced_items
dirty/60.png,38.928558349609375,212.73213958740234,134.92855834960938,295.73213958740234,misplaced_items
dirty/60.png,103.92855834960938,91.73213958740234,41.928558349609375,135.73213958740234,misplaced_items
dirty/60.png,5.928558349609375,125.73213958740234,60.928558349609375,178.73213958740234,misplaced_items
dirty/60.png,-0.071441650390625,173.73213958740234,56.928558349609375,273.73213958740234,misplaced_items
dirty/60.png,144.92855834960938,153.73213958740234,232.92855834960938,198.73213958740234,misplaced_items
dirty/60.png,146.92855834960938,196.73213958740234,217.92855834960938,264.73213958740234,garbage
dirty/60.png,221.92855834960938,74.73213958740234,270.9285583496094,115.73213958740234,clothes
dirty/60.png,256.9285583496094,189.73213958740234,282.9285583496094,205.73213958740234,dishes
dirty/60.png,225.92855834960938,140.73213958740234,279.9285583496094,195.73213958740234,misplaced_items
